CVE-2013-2930,0,0,0,0,0,0,0
CVE-2013-7026,0,0,0,0,0,0,0
CVE-2013-7446,0,0,0,0,0,0,0
CVE-2014-0101,0,0,0,0,0,0,0
CVE-2014-1690,0,0,0,0,0,0,0
CVE-2014-2523,0,0,0,0,0,0,0
CVE-2014-2739,0,0,0,0,0,0,0
CVE-2014-3144,0,0,0,0,0,0,0
CVE-2014-3145,0,0,0,0,0,0,0
CVE-2014-3687,0,0,0,0,0,0,0
CVE-2014-3688,0,0,0,0,0,0,0
CVE-2014-5077,0,0,0,0,0,0,0
CVE-2014-7284,0,0,0,0,0,0,0
CVE-2014-7825,0,0,0,0,0,0,0
CVE-2014-7826,0,0,0,0,0,0,0
CVE-2014-7841,0,0,0,0,0,0,0
CVE-2014-8369,0,0,0,0,0,0,0
CVE-2014-8709,0,0,0,0,0,0,0
CVE-2014-9715,0,0,0,0,0,0,0
CVE-2014-9903,0,0,0,0,0,0,0
CVE-2014-9904,0,0,0,0,0,0,0
CVE-2014-9914,0,0,0,0,0,0,0
CVE-2015-1339,0,0,0,0,0,0,0
CVE-2015-1421,0,0,0,0,0,0,0
CVE-2015-2672,0,0,0,0,0,0,0
CVE-2015-3212,0,0,0,0,0,0,0
CVE-2015-4700,0,0,0,0,0,0,0
CVE-2015-5283,0,0,0,0,0,0,0
CVE-2015-7566,0,0,0,0,0,0,0
CVE-2015-8709,0,0,0,0,0,0,0
CVE-2015-8746,0,0,0,0,0,0,0
CVE-2015-8785,0,0,0,0,0,0,0
CVE-2015-8787,0,0,0,0,0,0,0
CVE-2015-8816,0,0,0,0,0,0,0
CVE-2015-8844,0,0,0,0,0,0,0
CVE-2015-8845,0,0,0,0,0,0,0
CVE-2015-9004,0,0,0,0,0,0,0
CVE-2016-0617,0,0,0,0,0,0,0
CVE-2016-10150,0,0,0,0,0,0,0
CVE-2016-10200,0,0,0,0,0,0,0
CVE-2016-10764,0,0,0,0,0,0,0
CVE-2016-10907,0,0,0,0,0,0,0
CVE-2016-2070,0,0,0,0,0,0,0
CVE-2016-2117,0,0,0,0,0,0,0
CVE-2016-2188,0,0,0,0,0,0,0
CVE-2016-2383,0,0,0,0,0,0,0
CVE-2016-2550,0,0,0,0,0,0,0
CVE-2016-2782,0,0,0,0,0,0,0
CVE-2016-3713,0,0,0,0,0,0,0
CVE-2016-3951,0,0,0,0,0,0,0
CVE-2016-4470,0,0,0,0,0,0,0
CVE-2016-4558,0,0,0,0,0,0,0
CVE-2016-4581,0,0,0,0,0,0,0
CVE-2016-4794,0,0,0,0,0,0,0
CVE-2016-4805,0,0,0,0,0,0,0
CVE-2016-5696,0,0,0,0,0,0,0
CVE-2016-5828,0,0,0,0,0,0,0
CVE-2016-6156,0,0,0,0,0,0,0
CVE-2016-6162,0,0,0,0,0,0,0
CVE-2016-6327,0,0,0,0,0,0,0
CVE-2016-6480,0,0,0,0,0,0,0
CVE-2016-6516,0,0,0,0,0,0,0
CVE-2016-6828,0,0,0,0,0,0,0
CVE-2016-7039,0,0,0,0,0,0,0
CVE-2016-7117,0,0,0,0,0,0,0
CVE-2016-7912,0,0,0,0,0,0,0
CVE-2016-7917,0,0,0,0,0,0,0
CVE-2016-8399,0,0,0,0,0,0,0
CVE-2016-8405,0,0,0,0,0,0,0
CVE-2016-8632,0,0,0,0,0,0,0
CVE-2016-8650,0,0,0,0,0,0,0
CVE-2016-8655,0,0,0,0,0,0,0
CVE-2016-8666,0,0,0,0,0,0,0
CVE-2016-9191,0,0,0,0,0,0,0
CVE-2016-9313,0,0,0,0,0,0,0
CVE-2016-9754,0,0,0,0,0,0,0
CVE-2016-9755,0,0,0,0,0,0,0
CVE-2016-9756,0,0,0,0,0,0,0
CVE-2016-9777,0,0,0,0,0,0,0
CVE-2016-9806,0,0,0,0,0,0,0
CVE-2016-9919,0,0,0,0,0,0,0
CVE-2017-1000,0,0,0,0,0,0,0
CVE-2017-1000111,0,0,0,0,0,0,0
CVE-2017-1000112,0,0,0,0,0,0,0
CVE-2017-1000252,0,0,0,0,0,0,0
CVE-2017-1000255,0,0,0,0,0,0,0
CVE-2017-1000365,0,0,0,0,0,0,0
CVE-2017-1000370,0,0,0,0,0,0,0
CVE-2017-1000371,0,0,0,0,0,0,0
CVE-2017-1000407,0,0,0,0,0,0,0
CVE-2017-11089,0,0,0,0,0,0,0
CVE-2017-11600,0,0,0,0,0,0,0
CVE-2017-12146,0,0,0,0,0,0,0
CVE-2017-12153,0,0,0,0,0,0,0
CVE-2017-12192,0,0,0,0,0,0,0
CVE-2017-12193,0,0,0,0,0,0,0
CVE-2017-13168,0,0,0,0,0,0,0
CVE-2017-13686,0,0,0,0,0,0,0
CVE-2017-14051,0,0,0,0,0,0,0
CVE-2017-14340,0,0,0,0,0,0,0
CVE-2017-14497,0,0,0,0,0,0,0
CVE-2017-14954,0,0,0,0,0,0,0
CVE-2017-15126,0,0,0,0,0,0,0
CVE-2017-15129,0,0,0,0,0,0,0
CVE-2017-15306,0,0,0,0,0,0,0
CVE-2017-15537,0,0,0,0,0,0,0
CVE-2017-15649,0,0,0,0,0,0,0
CVE-2017-15951,0,0,0,0,0,0,0
CVE-2017-16525,0,0,0,0,0,0,0
CVE-2017-16650,0,0,0,0,0,0,0
CVE-2017-16939,0,0,0,0,0,0,0
CVE-2017-16994,0,0,0,0,0,0,0
CVE-2017-16995,0,0,0,0,0,0,0
CVE-2017-16996,0,0,0,0,0,0,0
CVE-2017-17052,0,0,0,0,0,0,0
CVE-2017-17053,0,0,0,0,0,0,0
CVE-2017-17712,0,0,0,0,0,0,0
CVE-2017-17805,0,0,0,0,0,0,0
CVE-2017-17807,0,0,0,0,0,0,0
CVE-2017-17852,0,0,0,0,0,0,0
CVE-2017-17853,0,0,0,0,0,0,0
CVE-2017-17854,0,0,0,0,0,0,0
CVE-2017-17855,0,0,0,0,0,0,0
CVE-2017-17856,0,0,0,0,0,0,0
CVE-2017-17857,1,0,0,0,0,0,0
CVE-2017-17862,0,0,0,0,0,0,0
CVE-2017-17863,0,0,0,0,0,0,0
CVE-2017-17864,0,0,0,0,0,0,0
CVE-2017-18075,0,0,0,0,0,0,0
CVE-2017-18174,0,0,0,0,0,0,0
CVE-2017-18202,0,0,0,0,0,0,0
CVE-2017-18208,0,0,0,0,0,0,0
CVE-2017-18218,0,0,0,0,0,0,0
CVE-2017-18221,0,0,0,0,0,0,0
CVE-2017-18224,0,0,0,0,0,0,0
CVE-2017-18261,0,0,0,0,0,0,0
CVE-2017-18270,0,0,0,0,0,0,0
CVE-2017-18360,0,0,0,0,0,0,0
CVE-2017-18549,0,0,0,0,0,0,0
CVE-2017-18550,0,0,0,0,0,0,0
CVE-2017-18595,0,0,0,0,0,0,0
CVE-2017-2671,0,0,0,0,0,0,0
CVE-2017-5123,0,0,0,0,0,0,0
CVE-2017-5546,0,0,0,0,0,0,0
CVE-2017-5547,0,0,0,0,0,0,0
CVE-2017-5549,0,0,0,0,0,0,0
CVE-2017-5576,0,0,0,0,0,0,0
CVE-2017-5577,0,0,0,0,0,0,0
CVE-2017-5897,0,0,0,0,0,0,0
CVE-2017-5970,0,0,0,0,0,0,0
CVE-2017-6001,0,0,0,0,0,0,0
CVE-2017-6214,0,0,0,0,0,0,0
CVE-2017-6345,0,0,0,0,0,0,0
CVE-2017-6346,0,0,0,0,0,0,0
CVE-2017-6347,0,0,0,0,0,0,0
CVE-2017-6353,0,0,0,0,0,0,0
CVE-2017-6874,0,0,0,0,0,0,0
CVE-2017-7277,0,0,0,0,0,0,0
CVE-2017-7374,0,0,0,0,0,0,0
CVE-2017-7472,0,0,0,0,0,0,0
CVE-2017-7477,0,0,0,0,0,0,0
CVE-2017-7541,0,0,0,0,0,0,0
CVE-2017-7558,0,0,0,0,0,0,0
CVE-2017-7618,0,0,0,0,0,0,0
CVE-2017-7979,0,0,0,0,0,0,0
CVE-2017-8061,0,0,0,0,0,0,0
CVE-2017-8065,0,0,0,0,0,0,0
CVE-2017-8068,0,0,0,0,0,0,0
CVE-2017-8069,0,0,0,0,0,0,0
CVE-2017-8070,0,0,0,0,0,0,0
CVE-2017-8071,0,0,0,0,0,0,0
CVE-2017-8072,0,0,0,0,0,0,0
CVE-2017-8240,0,0,0,0,0,0,0
CVE-2017-8924,0,0,0,0,0,0,0
CVE-2017-8925,0,0,0,0,0,0,0
CVE-2017-9059,0,0,0,0,0,0,0
CVE-2017-9150,0,0,0,0,0,0,0
CVE-2017-9211,0,0,0,0,0,0,0
CVE-2018-1000028,0,0,0,0,0,0,0
CVE-2018-1000200,0,0,0,0,0,0,0
CVE-2018-10074,0,0,0,0,0,0,0
CVE-2018-1065,0,0,0,0,0,0,0
CVE-2018-10840,0,0,0,0,0,0,0
CVE-2018-10853,0,0,0,0,0,0,0
CVE-2018-1091,0,0,0,0,0,0,0
CVE-2018-1095,0,0,0,0,0,0,0
CVE-2018-1108,0,0,0,0,0,0,0
CVE-2018-11232,0,0,0,0,0,0,0
CVE-2018-11412,0,0,0,0,0,0,0
CVE-2018-11506,0,0,0,0,0,0,0
CVE-2018-11508,0,0,0,0,0,0,0
CVE-2018-12232,0,0,0,0,0,0,0
CVE-2018-12714,0,0,0,0,0,0,0
CVE-2018-13053,0,0,0,0,0,0,0
CVE-2018-13406,0,0,0,0,0,0,0
CVE-2018-14619,0,0,0,0,0,0,0
CVE-2018-14641,0,0,0,0,0,0,0
CVE-2018-14646,0,0,0,0,0,0,0
CVE-2018-14656,0,0,0,0,0,0,0
CVE-2018-14678,0,0,0,0,0,0,0
CVE-2018-14734,0,0,0,0,0,0,0
CVE-2018-15594,0,0,0,0,0,0,0
CVE-2018-16276,0,0,0,0,0,0,0
CVE-2018-16880,0,0,0,0,0,0,0
CVE-2018-16882,0,0,0,0,0,0,0
CVE-2018-16884,0,0,0,0,0,0,0
CVE-2018-17972,0,0,0,0,0,0,0
CVE-2018-18021,0,0,0,0,0,0,0
CVE-2018-18386,0,0,0,0,0,0,0
CVE-2018-18397,0,0,0,0,0,0,0
CVE-2018-18445,0,0,0,0,0,0,0
CVE-2018-18559,0,0,0,0,0,0,0
CVE-2018-18955,0,0,0,0,0,0,0
CVE-2018-19406,0,0,0,0,0,0,0
CVE-2018-19824,0,0,0,0,0,0,0
CVE-2018-19854,0,0,0,0,0,0,0
CVE-2018-20784,0,0,0,0,0,0,0
CVE-2018-20854,0,0,0,0,0,0,0
CVE-2018-20855,0,0,0,0,0,0,0
CVE-2018-20961,0,0,0,0,0,0,0
CVE-2018-25015,0,0,0,0,0,0,0
CVE-2018-5390,0,0,0,0,0,0,0
CVE-2018-5703,0,0,0,0,0,0,0
CVE-2018-5814,0,0,0,0,0,0,0
CVE-2018-5873,0,0,0,0,0,0,0
CVE-2018-7191,0,0,0,0,0,0,0
CVE-2018-7740,0,0,0,0,0,0,0
CVE-2018-7757,0,0,0,0,0,0,0
CVE-2018-8087,0,0,0,0,0,0,0
CVE-2018-9363,0,0,0,0,0,0,0
CVE-2018-9385,0,0,0,0,0,0,0
CVE-2018-9415,0,0,0,0,0,0,0
CVE-2018-9517,0,0,0,0,0,0,0
CVE-2018-9518,0,0,0,0,0,0,0
CVE-2019-10124,0,0,0,0,0,0,0
CVE-2019-10125,0,0,0,0,0,0,0
CVE-2019-10142,0,0,0,0,0,0,0
CVE-2019-10207,0,0,0,0,0,0,0
CVE-2019-10638,0,0,0,0,0,0,0
CVE-2019-10639,0,0,0,0,0,0,0
CVE-2019-11085,0,0,0,0,0,0,0
CVE-2019-11477,0,0,0,0,0,0,0
CVE-2019-11599,0,0,0,0,0,0,0
CVE-2019-11683,0,0,0,0,0,0,0
CVE-2019-11811,0,0,0,0,0,0,0
CVE-2019-12379,0,0,0,0,0,0,0
CVE-2019-12817,0,0,0,0,0,0,0
CVE-2019-12818,0,0,0,0,0,0,0
CVE-2019-12819,0,0,0,0,0,0,0
CVE-2019-12881,0,0,0,0,0,0,0
CVE-2019-13233,0,0,0,0,0,0,0
CVE-2019-13272,0,0,0,0,0,0,0
CVE-2019-13648,0,0,0,0,0,0,0
CVE-2019-14763,0,0,0,0,0,0,0
CVE-2019-14821,0,0,0,0,0,0,0
CVE-2019-14835,0,0,0,0,0,0,0
CVE-2019-15030,0,0,0,0,0,0,0
CVE-2019-15031,0,0,0,0,0,0,0
CVE-2019-15090,0,0,0,0,0,0,0
CVE-2019-15219,0,0,0,0,0,0,0
CVE-2019-15222,0,0,0,0,0,0,0
CVE-2019-15223,0,0,0,0,0,0,0
CVE-2019-15239,0,0,0,0,0,0,0
CVE-2019-15538,0,0,0,0,0,0,0
CVE-2019-15666,0,0,0,0,0,0,0
CVE-2019-15794,0,0,0,0,0,0,0
CVE-2019-15807,0,0,0,0,0,0,0
CVE-2019-15916,0,0,0,0,0,0,0
CVE-2019-15921,0,0,0,0,0,0,0
CVE-2019-15924,0,0,0,0,0,0,0
CVE-2019-15925,0,0,0,0,0,0,0
CVE-2019-15926,0,0,0,0,0,0,0
CVE-2019-16413,0,0,0,0,0,0,0
CVE-2019-16714,0,0,0,0,0,0,0
CVE-2019-16746,0,0,0,0,0,0,0
CVE-2019-16921,0,0,0,0,0,0,0
CVE-2019-16995,0,0,0,0,0,0,0
CVE-2019-18198,0,0,0,0,0,0,0
CVE-2019-18282,0,0,0,0,0,0,0
CVE-2019-18660,0,0,0,0,0,0,0
CVE-2019-18680,0,0,0,0,0,0,0
CVE-2019-18805,0,0,0,0,0,0,0
CVE-2019-18806,0,0,0,0,0,0,0
CVE-2019-18807,0,0,0,0,0,0,0
CVE-2019-18809,0,0,0,0,0,0,0
CVE-2019-18811,0,0,0,0,0,0,0
CVE-2019-18812,0,0,0,0,0,0,0
CVE-2019-18813,0,0,0,0,0,0,0
CVE-2019-18814,0,0,0,0,0,0,0
CVE-2019-19037,0,0,0,0,0,0,0
CVE-2019-19044,0,0,0,0,0,0,0
CVE-2019-19045,0,0,0,0,0,0,0
CVE-2019-19046,0,0,0,0,0,0,0
CVE-2019-19047,0,0,0,0,0,0,0
CVE-2019-19048,0,0,0,0,0,0,0
CVE-2019-19049,0,0,0,0,0,0,0
CVE-2019-19050,0,0,0,0,0,0,0
CVE-2019-19051,0,0,0,0,0,0,0
CVE-2019-19052,0,0,0,0,0,0,0
CVE-2019-19055,0,0,0,0,0,0,0
CVE-2019-19056,0,0,0,0,0,0,0
CVE-2019-19057,0,0,0,0,0,0,0
CVE-2019-19059,0,0,0,0,0,0,0
CVE-2019-19062,0,0,0,0,0,0,0
CVE-2019-19064,0,0,0,0,0,0,0
CVE-2019-19065,0,0,0,0,0,0,0
CVE-2019-19070,0,0,0,0,0,0,0
CVE-2019-19077,0,0,0,0,0,0,0
CVE-2019-19080,0,0,0,0,0,0,0
CVE-2019-19081,0,0,0,0,0,0,0
CVE-2019-19252,0,0,0,0,0,0,0
CVE-2019-19318,0,0,0,0,0,0,0
CVE-2019-19332,0,0,0,0,0,0,0
CVE-2019-19448,0,0,0,0,0,0,0
CVE-2019-19462,0,0,0,0,0,0,0
CVE-2019-19523,0,0,0,0,0,0,0
CVE-2019-19525,0,0,0,0,0,0,0
CVE-2019-19526,0,0,0,0,0,0,0
CVE-2019-19528,0,0,0,0,0,0,0
CVE-2019-19529,0,0,0,0,0,0,0
CVE-2019-19530,0,0,0,0,0,0,0
CVE-2019-19531,0,0,0,0,0,0,0
CVE-2019-19534,0,0,0,0,0,0,0
CVE-2019-19535,0,0,0,0,0,0,0
CVE-2019-19536,0,0,0,0,0,0,0
CVE-2019-19602,0,0,0,0,0,0,0
CVE-2019-19769,0,0,0,0,0,0,0
CVE-2019-19770,0,0,0,0,0,0,0
CVE-2019-19807,0,0,0,0,0,0,0
CVE-2019-19922,0,0,0,0,0,0,0
CVE-2019-19927,0,0,0,0,0,0,0
CVE-2019-19947,0,0,0,0,0,0,0
CVE-2019-19965,0,0,0,0,0,0,0
CVE-2019-20054,0,0,0,0,0,0,0
CVE-2019-20095,0,0,0,0,0,0,0
CVE-2019-20096,0,0,0,0,0,0,0
CVE-2019-20422,0,0,0,0,0,0,0
CVE-2019-20811,0,0,0,0,0,0,0
CVE-2019-20812,0,0,0,0,0,0,0
CVE-2019-20934,0,0,0,0,0,0,0
CVE-2019-2182,0,0,0,0,0,0,0
CVE-2019-2214,0,0,0,0,0,0,0
CVE-2019-25044,0,0,0,0,0,0,0
CVE-2019-25045,0,0,0,0,0,0,0
CVE-2019-25160,0,0,0,0,0,0,0
CVE-2019-25162,0,0,0,0,0,0,0
CVE-2019-3819,0,0,0,0,0,0,0
CVE-2019-3892,0,0,0,0,0,0,0
CVE-2019-3900,0,0,0,0,0,0,0
CVE-2019-6974,0,0,0,0,0,0,0
CVE-2019-7308,0,0,0,0,0,0,0
CVE-2019-8912,0,0,0,0,0,0,0
CVE-2019-8956,0,0,0,0,0,0,0
CVE-2019-8980,0,0,0,0,0,0,0
CVE-2019-9162,0,0,0,0,0,0,0
CVE-2019-9213,0,0,0,0,0,0,0
CVE-2019-9458,0,0,0,0,0,0,0
CVE-2019-9506,0,0,0,0,0,0,0
CVE-2019-9857,0,0,0,0,0,0,0
CVE-2020-0041,0,0,0,0,0,0,0
CVE-2020-0404,0,0,0,0,0,0,0
CVE-2020-0430,0,0,0,0,0,0,0
CVE-2020-0444,0,0,0,0,0,0,0
CVE-2020-10711,0,0,0,0,0,0,0
CVE-2020-10720,0,0,0,0,0,0,0
CVE-2020-10757,0,0,0,0,0,0,0
CVE-2020-10766,0,0,0,0,0,0,0
CVE-2020-10767,0,0,0,0,0,0,0
CVE-2020-10768,0,0,0,0,0,0,0
CVE-2020-10769,0,0,0,0,0,0,0
CVE-2020-10781,0,0,0,0,0,0,0
CVE-2020-10942,0,0,0,0,0,0,0
CVE-2020-11494,0,0,0,0,0,0,0
CVE-2020-11565,0,0,0,0,0,0,0
CVE-2020-11608,0,0,0,0,0,0,0
CVE-2020-11609,0,0,0,0,0,0,0
CVE-2020-11668,0,0,0,0,0,0,0
CVE-2020-11725,0,0,0,0,0,0,0
CVE-2020-11884,0,0,0,0,0,0,0
CVE-2020-12657,0,0,0,0,0,0,0
CVE-2020-12659,0,0,0,0,0,0,0
CVE-2020-12771,0,0,0,0,0,0,0
CVE-2020-14314,0,0,0,0,0,0,0
CVE-2020-14331,0,0,0,0,0,0,0
CVE-2020-14351,0,0,0,0,0,0,0
CVE-2020-14353,0,0,0,0,0,0,0
CVE-2020-14356,0,0,0,0,0,0,0
CVE-2020-14385,0,0,0,0,0,0,0
CVE-2020-14386,0,0,0,0,0,0,0
CVE-2020-14416,0,0,0,0,0,0,0
CVE-2020-15436,0,0,0,0,0,0,0
CVE-2020-15852,0,0,0,0,0,0,0
CVE-2020-16119,0,0,0,0,0,0,0
CVE-2020-16166,0,0,0,0,0,0,0
CVE-2020-1749,0,0,0,0,0,0,0
CVE-2020-24394,0,0,0,0,0,0,0
CVE-2020-24490,0,0,0,0,0,0,0
CVE-2020-25211,0,0,0,0,0,0,0
CVE-2020-25212,0,0,0,0,0,0,0
CVE-2020-25220,0,0,0,0,0,0,0
CVE-2020-25221,0,0,0,0,0,0,0
CVE-2020-25285,0,0,0,0,0,0,0
CVE-2020-25639,0,0,0,0,0,0,0
CVE-2020-25641,0,0,0,0,0,0,0
CVE-2020-25643,0,0,0,0,0,0,0
CVE-2020-25645,0,0,0,0,0,0,0
CVE-2020-25670,0,0,0,0,0,0,0
CVE-2020-25671,0,0,0,0,0,0,0
CVE-2020-25672,0,0,0,0,0,0,0
CVE-2020-25673,0,0,0,0,0,0,0
CVE-2020-25704,0,0,0,0,0,0,0
CVE-2020-25705,0,0,0,0,0,0,0
CVE-2020-27066,0,0,0,0,0,0,0
CVE-2020-27067,0,0,0,0,0,0,0
CVE-2020-27152,0,0,0,0,0,0,0
CVE-2020-27170,0,0,0,0,0,0,0
CVE-2020-27171,0,0,0,0,0,0,0
CVE-2020-27194,0,0,0,0,0,0,0
CVE-2020-27418,0,0,0,0,0,0,0
CVE-2020-27825,0,0,0,0,0,0,0
CVE-2020-27835,1,1,1,0,0,0,0
CVE-2020-28374,0,0,0,0,0,0,0
CVE-2020-28588,0,0,0,0,0,0,0
CVE-2020-29368,0,0,0,0,0,0,0
CVE-2020-29369,0,0,0,0,0,0,0
CVE-2020-29370,0,0,0,0,0,0,0
CVE-2020-29371,0,0,0,0,0,0,0
CVE-2020-29372,0,0,0,0,0,0,0
CVE-2020-29569,0,0,0,0,0,0,0
CVE-2020-29661,0,0,0,0,0,0,0
CVE-2020-35499,0,0,0,0,0,0,0
CVE-2020-35513,0,0,0,0,0,0,0
CVE-2020-35519,0,0,0,0,0,0,0
CVE-2020-36312,0,0,0,0,0,0,0
CVE-2020-36313,0,0,0,0,0,0,0
CVE-2020-36385,1,1,1,0,0,0,0
CVE-2020-36516,0,0,0,0,0,0,0
CVE-2020-36557,0,0,0,0,0,0,0
CVE-2020-36558,0,0,0,0,0,0,0
CVE-2020-36694,0,0,0,0,0,0,0
CVE-2020-36776,0,0,0,0,0,0,0
CVE-2020-36777,0,0,0,0,0,0,0
CVE-2020-36778,0,0,0,0,0,0,0
CVE-2020-36779,0,0,0,0,0,0,0
CVE-2020-36780,1,1,0,0,0,0,0
CVE-2020-36781,0,0,0,0,0,0,0
CVE-2020-36782,0,1,0,0,0,0,0
CVE-2020-36783,0,1,0,0,0,0,0
CVE-2020-36784,1,1,1,0,0,0,0
CVE-2020-36785,0,0,0,0,0,0,0
CVE-2020-36786,0,0,0,0,0,0,0
CVE-2020-36787,0,0,0,0,0,0,0
CVE-2020-36788,0,0,1,0,0,0,0
CVE-2020-8428,0,0,0,0,0,0,0
CVE-2020-8647,0,0,0,0,0,0,0
CVE-2020-8649,0,0,0,0,0,0,0
CVE-2020-8835,0,0,0,0,0,0,0
CVE-2020-9391,0,0,0,0,0,0,0
CVE-2021-0342,0,0,0,0,0,0,0
CVE-2021-0448,0,0,0,0,0,0,0
CVE-2021-0605,0,0,0,0,0,0,0
CVE-2021-0707,0,0,0,0,0,0,0
CVE-2021-0935,0,0,0,0,0,0,0
CVE-2021-0937,0,0,0,0,0,0,0
CVE-2021-0938,0,0,0,0,0,0,0
CVE-2021-1048,0,0,0,0,0,0,0
CVE-2021-20265,0,0,0,0,0,0,0
CVE-2021-20268,0,0,0,0,0,0,0
CVE-2021-20320,0,0,0,0,0,0,0
CVE-2021-20321,0,0,0,0,0,0,0
CVE-2021-20322,0,0,0,0,0,0,0
CVE-2021-22555,0,0,0,0,0,0,0
CVE-2021-22600,0,0,0,0,0,0,0
CVE-2021-23133,0,0,0,0,0,0,0
CVE-2021-23134,0,0,0,0,0,0,0
CVE-2021-26708,0,0,0,0,0,0,0
CVE-2021-28039,0,0,0,0,0,0,0
CVE-2021-28375,0,0,0,0,0,0,0
CVE-2021-28660,0,0,0,0,0,0,0
CVE-2021-28691,0,0,0,0,0,0,0
CVE-2021-28714,0,0,0,0,0,0,0
CVE-2021-28715,0,0,0,0,0,0,0
CVE-2021-28950,0,0,0,0,0,0,0
CVE-2021-28952,0,0,0,0,0,0,0
CVE-2021-28964,0,0,0,0,0,0,0
CVE-2021-28971,0,0,0,0,0,0,0
CVE-2021-29155,0,0,0,0,0,0,0
CVE-2021-29265,0,0,0,0,0,0,0
CVE-2021-29266,0,0,0,0,0,0,0
CVE-2021-29646,0,0,0,0,0,0,0
CVE-2021-29647,0,0,0,0,0,0,0
CVE-2021-29648,0,0,0,0,0,0,0
CVE-2021-29649,0,0,0,0,0,0,0
CVE-2021-29650,0,0,0,0,0,0,0
CVE-2021-29657,0,0,0,0,0,0,0
CVE-2021-30002,0,0,0,0,0,0,0
CVE-2021-30178,0,0,0,0,0,0,0
CVE-2021-31440,0,0,0,0,0,0,0
CVE-2021-31829,0,0,0,0,0,0,0
CVE-2021-32399,0,0,0,0,0,0,0
CVE-2021-32606,0,0,0,0,0,0,0
CVE-2021-33033,0,0,0,0,0,0,0
CVE-2021-33098,0,0,0,0,0,0,0
CVE-2021-33135,0,0,0,0,0,0,0
CVE-2021-33200,0,0,0,0,0,0,0
